Student ID,First Name,Last Name,hours,final_score
STU_3582,Karan,Kumar,26.7,63.0
STU_3583,Anjali,Chouksey,29.4,49.3
STU_3584,Rahul,Patel,25.4,97.8
STU_3585,Priya,Yadav,23.2,96.8
STU_3586,Neha,Gupta,21.9,60.2
STU_3587,Neha,Yadav,30.8,78.4
STU_3588,Sagar,Chouksey,29.6,72.0
STU_3589,Priya,Joshi,8.7,88.9
STU_3590,Priya,Patel,30.5,77.6
STU_3591,Rahul,Verma,17.4,40.0
STU_3592,Anjali,Patel,12.6,85.8
STU_3593,Pooja,Chouksey,31.1,84.8
STU_3594,Rahul,Chouksey,18.0,70.6
STU_3595,Amit,Verma,29.3,94.2
STU_3596,Neha,Verma,12.9,94.5
STU_3597,Neha,Verma,5.1,71.4
STU_3598,Sagar,Patel,19.9,76.5
STU_3599,Amit,Sharma,8.0,99.8
STU_3600,Neha,Singh,27.6,57.9
STU_3601,Rahul,Mishra,13.3,59.5
STU_3602,Amit,Verma,18.3,51.0
STU_3603,Rahul,Singh,7.6,93.8
STU_3604,Pooja,Mishra,13.6,84.7
STU_3605,Pooja,Patel,28.4,46.3
STU_3606,Neha,Singh,9.5,98.9
STU_3607,Neha,Verma,24.4,83.9
STU_3608,Anjali,Gupta,32.5,91.0
STU_3609,Pooja,Chouksey,25.4,42.9
STU_3610,Karan,Singh,29.3,70.3
STU_3611,Karan,Kumar,8.3,81.9
STU_3612,Sagar,Kumar,12.5,72.6
STU_3613,Pooja,Singh,31.8,80.0
STU_3614,Rahul,Verma,26.5,89.1
STU_3615,Rahul,Yadav,24.2,62.5
STU_3616,Rohit,Verma,24.9,90.9
STU_3617,Amit,Patel,17.4,49.8
STU_3618,Deepak,Verma,6.3,56.3
STU_3619,Karan,Patel,28.5,42.6
STU_3620,Neha,Yadav,25.4,61.9
STU_3621,Sagar,Gupta,19.2,62.8
STU_3622,Deepak,Patel,32.0,88.3
STU_3623,Priya,Joshi,15.1,79.2
STU_3624,Sagar,Kumar,13.8,66.2
STU_3625,Priya,Chouksey,31.2,79.1
STU_3626,Pooja,Kumar,28.9,43.2
STU_3627,Priya,Patel,20.4,50.8
STU_3628,Priya,Joshi,8.9,77.6
STU_3629,Anjali,Sharma,11.5,78.5
STU_3630,Anjali,Gupta,24.7,86.4
STU_3631,Anjali,Gupta,16.6,64.2
STU_3632,Pooja,Sharma,30.1,83.4
STU_3633,Deepak,Chouksey,33.5,81.0
STU_3634,Sagar,Yadav,29.2,97.8
STU_3635,Sagar,Mishra,16.3,52.9
STU_3636,Neha,Joshi,28.7,73.1
STU_3637,Anjali,Patel,15.5,76.1
STU_3638,Pooja,Mishra,10.0,99.9
STU_3639,Neha,Chouksey,6.0,52.1
STU_3640,Amit,Yadav,16.6,71.4
STU_3641,Neha,Gupta,32.1,60.8
STU_3642,Deepak,Patel,12.2,71.6
STU_3643,Karan,Patel,11.2,53.9
STU_3644,Priya,Yadav,34.1,42.9
STU_3645,Anjali,Kumar,5.8,74.4
STU_3646,Karan,Joshi,28.6,60.2
STU_3647,Neha,Yadav,14.6,50.9
STU_3648,Pooja,Verma,6.1,59.4
STU_3649,Priya,Verma,32.5,43.0
STU_3650,Sagar,Yadav,9.2,97.0
STU_3651,Rahul,Gupta,21.6,74.9
STU_3652,Priya,Yadav,13.2,88.9
STU_3653,Deepak,Singh,7.0,65.4
STU_3654,Deepak,Chouksey,6.5,94.2
STU_3655,Neha,Verma,8.5,69.0
STU_3656,Amit,Mishra,7.1,74.4
STU_3657,Deepak,Yadav,27.8,69.5
STU_3658,Deepak,Verma,19.6,84.0
STU_3659,Pooja,Chouksey,15.3,74.0
STU_3660,Neha,Chouksey,17.6,56.3
STU_3661,Priya,Mishra,32.9,48.7
STU_3662,Amit,Patel,32.3,76.4
STU_3663,Karan,Singh,26.5,69.4
STU_3664,Rahul,Yadav,31.5,45.8
STU_3665,Anjali,Sharma,14.6,63.7
STU_3666,Sagar,Yadav,16.4,70.9
STU_3667,Deepak,Patel,23.4,89.6
STU_3668,Neha,Joshi,23.7,44.6
STU_3669,Anjali,Kumar,19.5,60.9
STU_3670,Sagar,Gupta,17.0,89.4
STU_3671,Sagar,Patel,34.6,78.9
STU_3672,Karan,Chouksey,29.6,57.4
STU_3673,Karan,Sharma,18.0,90.7
STU_3674,Karan,Gupta,26.8,69.6
STU_3675,Rohit,Verma,13.1,69.9
STU_3676,Rohit,Yadav,8.0,98.6
STU_3677,Sagar,Gupta,15.6,96.8
STU_3678,Karan,Verma,17.1,61.5
STU_3679,Pooja,Kumar,5.5,48.4
STU_3680,Deepak,Verma,29.4,59.5
STU_3681,Anjali,Sharma,15.8,41.8
STU_3682,Anjali,Chouksey,22.4,41.2
STU_3683,Rohit,Patel,7.2,63.7
STU_3684,Sagar,Mishra,10.2,96.5
STU_3685,Neha,Patel,31.7,92.3
STU_3686,Priya,Patel,23.3,70.7
STU_3687,Priya,Verma,33.5,73.9
STU_3688,Rohit,Yadav,35.0,40.4
STU_3689,Neha,Gupta,16.2,52.9
STU_3690,Rohit,Mishra,14.0,41.5
STU_3691,Priya,Mishra,30.8,85.3
STU_3692,Neha,Gupta,35.0,48.7
STU_3693,Karan,Gupta,23.9,92.1
STU_3694,Sagar,Chouksey,28.9,78.6
STU_3695,Anjali,Sharma,28.5,53.8
STU_3696,Pooja,Kumar,15.7,49.5
STU_3697,Amit,Sharma,22.2,77.7
STU_3698,Sagar,Gupta,30.0,94.1
STU_3699,Karan,Yadav,25.6,83.1
STU_3700,Priya,Singh,5.6,60.9
STU_3701,Karan,Singh,15.1,75.2
STU_3702,Rohit,Kumar,9.3,58.6
STU_3703,Neha,Gupta,12.0,99.9
STU_3704,Anjali,Singh,32.2,84.9
STU_3705,Deepak,Kumar,6.1,76.9
STU_3706,Rohit,Mishra,11.6,65.4
STU_3707,Sagar,Kumar,14.3,77.1
STU_3708,Rohit,Mishra,23.5,60.5
STU_3709,Sagar,Chouksey,21.0,41.7
STU_3710,Deepak,Singh,11.5,63.7
STU_3711,Rahul,Kumar,9.9,95.8
STU_3712,Anjali,Kumar,12.1,77.6
STU_3713,Pooja,Kumar,20.1,45.0
STU_3714,Pooja,Yadav,13.1,93.1
STU_3715,Amit,Kumar,33.4,56.1
STU_3716,Karan,Yadav,18.9,54.6
STU_3717,Rahul,Patel,6.8,57.8
STU_3718,Pooja,Chouksey,26.9,74.6
STU_3719,Rohit,Patel,14.9,72.7
STU_3720,Karan,Joshi,24.6,69.5
STU_3721,Rahul,Patel,13.4,83.1
STU_3722,Neha,Gupta,22.1,59.0
STU_3723,Neha,Mishra,28.2,86.9
STU_3724,Karan,Gupta,32.8,50.5
STU_3725,Sagar,Sharma,12.8,87.0
STU_3726,Sagar,Patel,15.0,79.8
STU_3727,Rohit,Singh,18.9,81.0
STU_3728,Rahul,Verma,32.8,68.9
STU_3729,Rahul,Patel,32.0,80.0
STU_3730,Karan,Chouksey,7.7,44.8
STU_3731,Priya,Patel,9.0,91.1
STU_3732,Neha,Yadav,19.9,43.3
STU_3733,Rahul,Sharma,8.2,48.9
STU_3734,Karan,Kumar,15.4,74.6
STU_3735,Deepak,Sharma,9.5,84.4
STU_3736,Amit,Sharma,24.1,44.6
STU_3737,Deepak,Mishra,33.5,95.2
STU_3738,Anjali,Verma,34.9,98.4
STU_3739,Rohit,Sharma,16.3,76.4
STU_3740,Rahul,Mishra,23.0,68.9
STU_3741,Anjali,Kumar,30.7,84.5
STU_3742,Pooja,Gupta,8.5,59.7
STU_3743,Anjali,Kumar,25.7,69.6
STU_3744,Karan,Singh,17.3,95.0
STU_3745,Rahul,Sharma,11.2,97.3
STU_3746,Amit,Sharma,17.1,95.6
STU_3747,Karan,Gupta,7.3,55.7
STU_3748,Karan,Chouksey,25.9,53.9
STU_3749,Rohit,Sharma,12.6,57.9
STU_3750,Rohit,Verma,14.3,66.5
STU_3751,Neha,Joshi,8.6,58.9
STU_3752,Neha,Sharma,30.9,62.5
STU_3753,Sagar,Joshi,19.8,77.2
STU_3754,Priya,Kumar,22.2,85.8
STU_3755,Rahul,Patel,22.1,84.1
STU_3756,Rahul,Chouksey,17.3,88.9
STU_3757,Anjali,Mishra,10.8,41.9
STU_3758,Rahul,Yadav,27.4,42.9
STU_3759,Rahul,Chouksey,8.8,87.4
STU_3760,Priya,Yadav,8.1,72.0
STU_3761,Pooja,Kumar,26.3,74.7
STU_3762,Neha,Chouksey,11.3,43.2
STU_3763,Neha,Mishra,14.2,55.3
STU_3764,Amit,Yadav,19.3,78.3
STU_3765,Rahul,Gupta,18.5,91.6
STU_3766,Priya,Verma,26.3,95.0
STU_3767,Neha,Chouksey,23.7,70.0
STU_3768,Priya,Kumar,24.3,72.7
STU_3769,Deepak,Sharma,26.4,90.0
STU_3770,Pooja,Mishra,13.8,72.3
STU_3771,Rahul,Yadav,14.7,71.0
STU_3772,Amit,Yadav,18.1,94.3
STU_3773,Anjali,Verma,14.2,87.4
STU_3774,Neha,Yadav,34.5,94.5
STU_3775,Deepak,Joshi,29.4,53.1
STU_3776,Priya,Singh,9.9,71.5
STU_3777,Rohit,Joshi,5.2,90.5
STU_3778,Karan,Yadav,6.3,46.7
STU_3779,Rahul,Mishra,12.3,87.7
STU_3780,Rahul,Chouksey,8.4,51.0
STU_3781,Deepak,Kumar,21.0,88.5
STU_3782,Priya,Sharma,30.7,76.7
STU_3783,Sagar,Chouksey,27.1,51.6
STU_3784,Rahul,Gupta,11.5,68.4
STU_3785,Sagar,Chouksey,17.0,80.9
STU_3786,Rohit,Chouksey,20.2,78.0
STU_3787,Deepak,Kumar,29.3,65.6
STU_3788,Priya,Verma,30.2,94.0
STU_3789,Priya,Yadav,32.3,71.2
STU_3790,Pooja,Verma,20.3,70.4
STU_3791,Karan,Gupta,25.8,43.7
STU_3792,Neha,Patel,8.4,95.3
STU_3793,Neha,Sharma,22.0,50.6
STU_3794,Anjali,Joshi,12.5,71.7
STU_3795,Amit,Sharma,18.0,88.2
STU_3796,Deepak,Yadav,24.0,52.9
STU_3797,Rohit,Sharma,12.7,71.6
STU_3798,Priya,Singh,6.6,54.4
STU_3799,Karan,Joshi,5.3,85.6
STU_3800,Sagar,Gupta,5.7,73.9
STU_3801,Deepak,Yadav,5.3,91.4
STU_3802,Anjali,Mishra,8.3,93.7
STU_3803,Deepak,Gupta,12.2,78.9
STU_3804,Anjali,Singh,11.6,83.5
STU_3805,Priya,Joshi,34.6,73.0
STU_3806,Amit,Kumar,14.2,63.1
STU_3807,Anjali,Singh,8.8,78.9
STU_3808,Priya,Gupta,21.4,94.5
STU_3809,Priya,Yadav,30.7,65.0
STU_3810,Amit,Patel,25.3,58.9
STU_3811,Neha,Yadav,13.9,63.3
STU_3812,Deepak,Joshi,21.8,66.1
STU_3813,Rahul,Patel,26.4,44.4
STU_3814,Rahul,Verma,26.8,69.9
STU_3815,Sagar,Joshi,25.0,69.7
STU_3816,Sagar,Joshi,31.1,75.3
STU_3817,Rahul,Singh,31.1,61.8
STU_3818,Rohit,Yadav,22.4,76.8
STU_3819,Rahul,Gupta,17.9,92.7
STU_3820,Sagar,Kumar,24.2,97.3
STU_3821,Karan,Sharma,29.5,75.0
STU_3822,Sagar,Chouksey,5.2,42.6
STU_3823,Rohit,Kumar,34.8,98.2
STU_3824,Deepak,Sharma,10.5,82.4
STU_3825,Rahul,Verma,19.1,60.2
STU_3826,Amit,Gupta,31.2,48.8
STU_3827,Karan,Yadav,11.8,48.6
STU_3828,Priya,Mishra,19.3,50.1
STU_3829,Rohit,Joshi,9.0,42.7
STU_3830,Sagar,Kumar,16.9,94.1
STU_3831,Amit,Sharma,10.3,72.4
STU_3832,Anjali,Mishra,15.9,82.0
STU_3833,Neha,Kumar,16.2,89.7
STU_3834,Rahul,Gupta,34.8,87.5
STU_3835,Neha,Yadav,34.8,93.0
STU_3836,Rohit,Patel,8.4,98.0
STU_3837,Anjali,Kumar,26.8,66.3
STU_3838,Anjali,Kumar,6.6,97.0
STU_3839,Anjali,Yadav,5.9,83.4
STU_3840,Priya,Verma,8.2,44.2
STU_3841,Rohit,Singh,34.0,80.9
STU_3842,Deepak,Kumar,33.2,81.2
STU_3843,Neha,Yadav,10.8,94.4
STU_3844,Deepak,Singh,9.9,62.4
STU_3845,Amit,Yadav,12.2,75.1
STU_3846,Pooja,Yadav,20.5,40.7
STU_3847,Karan,Verma,22.1,59.9
STU_3848,Karan,Yadav,11.6,43.7
STU_3849,Deepak,Gupta,27.7,71.3
STU_3850,Pooja,Kumar,14.3,89.0
STU_3851,Pooja,Sharma,32.7,52.4
STU_3852,Rahul,Sharma,24.7,71.6
STU_3853,Amit,Sharma,18.1,52.2
STU_3854,Rohit,Yadav,28.7,47.2
STU_3855,Pooja,Mishra,29.5,70.7
STU_3856,Sagar,Singh,13.7,44.7
STU_3857,Karan,Singh,15.2,75.2
STU_3858,Sagar,Yadav,33.1,41.9
STU_3859,Amit,Gupta,9.9,46.4
STU_3860,Pooja,Gupta,6.3,73.0
STU_3861,Neha,Joshi,18.6,75.5
STU_3862,Karan,Yadav,29.0,41.7
STU_3863,Rahul,Chouksey,28.2,74.4
STU_3864,Rahul,Verma,32.6,90.3
STU_3865,Anjali,Sharma,21.0,83.3
STU_3866,Priya,Verma,8.0,47.9
STU_3867,Pooja,Sharma,22.7,75.5
STU_3868,Amit,Patel,28.4,80.3
STU_3869,Karan,Patel,7.8,42.2
STU_3870,Priya,Yadav,10.2,91.3
STU_3871,Amit,Patel,5.4,94.4
STU_3872,Deepak,Mishra,22.8,91.0
STU_3873,Pooja,Joshi,31.6,89.5
STU_3874,Rohit,Gupta,25.1,84.7
STU_3875,Rohit,Mishra,34.5,78.0
STU_3876,Pooja,Verma,6.9,80.7
STU_3877,Anjali,Verma,32.1,88.4
STU_3878,Anjali,Patel,29.4,79.7
STU_3879,Rohit,Gupta,14.4,59.7
STU_3880,Neha,Joshi,34.2,62.6
STU_3881,Karan,Sharma,13.6,93.8
STU_3882,Rohit,Mishra,31.7,41.0
STU_3883,Neha,Joshi,31.4,81.9
STU_3884,Priya,Kumar,27.7,97.3
STU_3885,Neha,Singh,21.9,82.4
STU_3886,Priya,Patel,8.6,99.6
STU_3887,Amit,Sharma,21.0,81.3
STU_3888,Sagar,Kumar,15.7,42.1
STU_3889,Amit,Sharma,28.8,89.6
STU_3890,Rohit,Sharma,27.7,57.1
STU_3891,Priya,Patel,32.3,66.8
STU_3892,Rohit,Sharma,5.4,58.7
STU_3893,Pooja,Joshi,29.3,56.1
STU_3894,Karan,Joshi,33.2,65.9
STU_3895,Rahul,Kumar,28.7,62.7
STU_3896,Rohit,Verma,8.9,78.0
STU_3897,Karan,Gupta,7.4,88.8
STU_3898,Neha,Mishra,5.6,57.8
STU_3899,Amit,Mishra,23.9,52.8
STU_3900,Neha,Chouksey,23.9,80.0
STU_3901,Rahul,Patel,34.6,80.2
STU_3902,Priya,Yadav,16.9,94.1
STU_3903,Pooja,Yadav,15.0,41.0
STU_3904,Karan,Kumar,23.7,91.2
STU_3905,Pooja,Sharma,29.8,71.3
STU_3906,Sagar,Sharma,33.1,77.3
STU_3907,Rohit,Patel,29.1,45.5
STU_3908,Priya,Singh,17.8,66.0
STU_3909,Sagar,Verma,24.0,53.6
STU_3910,Deepak,Chouksey,30.7,55.3
STU_3911,Rohit,Joshi,19.7,70.2
STU_3912,Neha,Sharma,11.5,88.7
STU_3913,Amit,Chouksey,10.1,84.6
STU_3914,Karan,Mishra,5.0,75.5
STU_3915,Rahul,Singh,26.5,72.4
STU_3916,Rahul,Joshi,8.3,65.6
STU_3917,Neha,Patel,12.3,98.4
STU_3918,Anjali,Chouksey,13.9,73.6
STU_3919,Rahul,Kumar,21.8,55.2
STU_3920,Karan,Joshi,16.9,53.8
STU_3921,Neha,Patel,25.2,76.7
STU_3922,Priya,Yadav,6.7,71.4
STU_3923,Rahul,Patel,8.7,40.5
STU_3924,Pooja,Patel,20.0,89.8
STU_3925,Neha,Joshi,15.1,82.2
STU_3926,Karan,Singh,13.9,79.7
STU_3927,Pooja,Joshi,7.0,44.1
STU_3928,Rohit,Gupta,31.9,61.7
STU_3929,Rohit,Verma,25.8,96.1
STU_3930,Rahul,Singh,8.6,91.8
STU_3931,Pooja,Kumar,7.0,57.1
STU_3932,Amit,Singh,34.2,49.4
STU_3933,Rohit,Mishra,25.4,66.9
STU_3934,Amit,Kumar,17.5,61.3
STU_3935,Priya,Yadav,26.1,80.9
STU_3936,Neha,Joshi,27.7,98.0
STU_3937,Sagar,Patel,28.4,61.8
STU_3938,Karan,Joshi,19.3,43.7
STU_3939,Neha,Mishra,17.9,93.9
STU_3940,Karan,Chouksey,5.3,42.3
STU_3941,Pooja,Mishra,32.8,97.2
STU_3942,Priya,Gupta,23.1,79.9
STU_3943,Deepak,Patel,11.1,96.5
STU_3944,Rahul,Patel,32.6,52.0
STU_3945,Karan,Sharma,32.4,42.4
STU_3946,Karan,Chouksey,34.7,69.3
STU_3947,Pooja,Sharma,31.2,67.0
STU_3948,Amit,Yadav,34.9,59.9
STU_3949,Neha,Verma,12.3,97.5
STU_3950,Deepak,Verma,30.3,89.4
STU_3951,Anjali,Joshi,29.7,79.7
STU_3952,Rahul,Verma,11.9,49.8
STU_3953,Sagar,Patel,8.0,84.1
STU_3954,Anjali,Mishra,34.4,83.6
STU_3955,Neha,Chouksey,13.9,65.5
STU_3956,Rahul,Joshi,31.1,95.5
STU_3957,Karan,Joshi,5.1,50.0
STU_3958,Sagar,Chouksey,5.6,56.0
STU_3959,Amit,Patel,19.0,43.8
STU_3960,Deepak,Yadav,12.2,87.7
STU_3961,Amit,Yadav,25.7,77.3
STU_3962,Priya,Joshi,22.0,58.9
STU_3963,Pooja,Yadav,7.3,49.8
STU_3964,Rahul,Patel,9.9,42.4
STU_3965,Amit,Gupta,16.6,50.0
STU_3966,Anjali,Gupta,10.6,67.2
STU_3967,Pooja,Sharma,28.8,54.8
STU_3968,Amit,Singh,17.5,55.5
STU_3969,Rohit,Kumar,7.8,92.5
STU_3970,Priya,Verma,19.5,70.9
STU_3971,Neha,Yadav,7.7,83.8
STU_3972,Deepak,Gupta,8.9,42.1
STU_3973,Priya,Mishra,12.2,61.9
STU_3974,Pooja,Chouksey,30.8,68.8
STU_3975,Rohit,Singh,32.7,51.2
STU_3976,Rahul,Sharma,29.8,47.2
STU_3977,Anjali,Kumar,15.0,92.2
STU_3978,Deepak,Gupta,13.2,96.4
STU_3979,Deepak,Sharma,21.5,44.7
STU_3980,Priya,Singh,26.7,60.9
STU_3981,Pooja,Chouksey,34.8,97.5
STU_3982,Rahul,Verma,8.9,45.0
STU_3983,Karan,Gupta,6.5,78.6
STU_3984,Rohit,Chouksey,25.8,98.3
STU_3985,Karan,Kumar,30.0,98.7
STU_3986,Anjali,Yadav,30.4,68.3
STU_3987,Rahul,Singh,25.4,49.8
STU_3988,Rahul,Kumar,33.6,52.1
STU_3989,Rohit,Verma,20.3,93.4
STU_3990,Sagar,Chouksey,32.4,94.7
STU_3991,Karan,Patel,34.0,76.5
STU_3992,Amit,Verma,30.4,86.0
STU_3993,Deepak,Joshi,14.3,84.4
STU_3994,Sagar,Gupta,10.9,79.7
STU_3995,Amit,Yadav,21.4,89.6
STU_3996,Pooja,Singh,18.6,81.1
STU_3997,Rohit,Mishra,31.3,72.0
STU_3998,Pooja,Chouksey,8.0,54.2
STU_3999,Deepak,Patel,12.7,84.6
STU_4000,Neha,Mishra,27.6,68.4
STU_4001,Amit,Gupta,7.8,57.7
STU_4002,Sagar,Gupta,14.6,88.1
STU_4003,Amit,Singh,16.6,81.8
STU_4004,Amit,Patel,23.7,96.2
STU_4005,Rohit,Gupta,9.7,49.9
STU_4006,Pooja,Mishra,30.8,79.0
STU_4007,Karan,Patel,18.4,54.7
STU_4008,Neha,Mishra,32.5,94.2
STU_4009,Rohit,Verma,19.0,46.0
STU_4010,Anjali,Kumar,13.3,79.4
STU_4011,Rohit,Patel,9.3,87.5
STU_4012,Deepak,Sharma,5.1,61.3
STU_4013,Neha,Kumar,21.0,97.2
STU_4014,Rahul,Kumar,8.2,91.0
STU_4015,Anjali,Patel,16.8,57.7
STU_4016,Priya,Yadav,22.7,40.5
STU_4017,Rohit,Gupta,13.3,57.8
STU_4018,Amit,Verma,10.3,56.9
STU_4019,Karan,Yadav,28.2,93.4
STU_4020,Rahul,Yadav,33.4,98.0
STU_4021,Rohit,Sharma,8.0,44.2
STU_4022,Rohit,Chouksey,9.7,68.3
STU_4023,Sagar,Patel,33.8,72.9
STU_4024,Sagar,Mishra,6.1,45.6
STU_4025,Rahul,Gupta,34.3,62.6
STU_4026,Pooja,Yadav,5.1,59.0
STU_4027,Sagar,Verma,31.2,72.2
STU_4028,Amit,Chouksey,14.2,79.7
STU_4029,Anjali,Sharma,33.2,82.2
STU_4030,Priya,Joshi,14.5,48.2
STU_4031,Neha,Gupta,24.6,88.8
STU_4032,Priya,Joshi,7.4,80.7
STU_4033,Priya,Kumar,12.3,93.3
STU_4034,Neha,Yadav,28.2,67.0
STU_4035,Sagar,Singh,20.9,93.6
STU_4036,Rahul,Gupta,32.8,91.9
STU_4037,Neha,Mishra,17.9,66.3
STU_4038,Deepak,Chouksey,31.1,62.9
STU_4039,Pooja,Verma,18.5,96.0
STU_4040,Anjali,Gupta,34.4,82.9
STU_4041,Karan,Mishra,33.8,95.7
STU_4042,Sagar,Patel,14.9,87.8
STU_4043,Pooja,Joshi,31.6,76.6
STU_4044,Neha,Patel,30.4,47.0
STU_4045,Deepak,Chouksey,11.3,57.5
STU_4046,Karan,Sharma,23.7,98.1
STU_4047,Anjali,Yadav,7.2,59.2
STU_4048,Anjali,Gupta,30.1,45.6
STU_4049,Sagar,Singh,10.2,82.5
STU_4050,Neha,Joshi,7.1,84.0
STU_4051,Pooja,Joshi,17.0,57.1
STU_4052,Rahul,Gupta,22.3,57.9
STU_4053,Pooja,Kumar,30.6,68.1
STU_4054,Pooja,Patel,34.2,41.3
STU_4055,Anjali,Joshi,18.2,87.4
STU_4056,Rahul,Mishra,6.8,59.0
STU_4057,Rahul,Verma,27.5,91.2
STU_4058,Sagar,Yadav,22.0,88.2
STU_4059,Karan,Joshi,18.4,79.7
STU_4060,Rohit,Mishra,14.3,59.5
STU_4061,Priya,Chouksey,20.1,71.0
STU_4062,Priya,Chouksey,15.2,66.7
STU_4063,Anjali,Yadav,27.7,60.3
STU_4064,Rohit,Kumar,21.3,90.9
STU_4065,Karan,Singh,31.3,69.0
STU_4066,Rohit,Yadav,21.3,90.0
STU_4067,Sagar,Sharma,12.1,46.3
STU_4068,Pooja,Kumar,30.5,48.5
STU_4069,Anjali,Joshi,21.7,98.6
STU_4070,Rahul,Yadav,11.2,75.3
STU_4071,Anjali,Patel,23.7,70.6
STU_4072,Priya,Chouksey,15.7,71.4
STU_4073,Karan,Mishra,30.3,52.9
STU_4074,Rohit,Yadav,18.6,83.1
STU_4075,Karan,Patel,26.8,45.1
STU_4076,Sagar,Kumar,7.9,74.4
STU_4077,Anjali,Sharma,16.9,74.2
STU_4078,Neha,Mishra,34.5,94.9
STU_4079,Anjali,Verma,29.3,71.6
STU_4080,Rahul,Sharma,9.8,48.2
STU_4081,Anjali,Joshi,13.3,74.4
STU_4082,Deepak,Patel,14.9,45.5
STU_4083,Sagar,Yadav,24.5,52.2
STU_4084,Amit,Yadav,27.7,41.9
STU_4085,Sagar,Gupta,27.5,70.8
STU_4086,Rohit,Chouksey,20.3,45.1
STU_4087,Amit,Joshi,29.3,68.2
STU_4088,Rohit,Patel,18.1,96.0
STU_4089,Rohit,Yadav,8.7,83.2
STU_4090,Rahul,Verma,21.9,44.6
STU_4091,Rahul,Mishra,33.6,53.5
STU_4092,Pooja,Joshi,28.8,80.4
STU_4093,Priya,Kumar,22.4,93.7
STU_4094,Pooja,Verma,24.4,42.0
STU_4095,Pooja,Mishra,32.9,88.7
STU_4096,Priya,Singh,17.9,73.7
STU_4097,Neha,Chouksey,14.9,72.8
STU_4098,Amit,Joshi,34.3,97.5
STU_4099,Karan,Patel,30.9,84.9
STU_4100,Pooja,Sharma,14.7,91.0
STU_4101,Anjali,Mishra,18.9,61.2
STU_4102,Anjali,Kumar,17.5,73.3
STU_4103,Rohit,Yadav,9.5,76.9
STU_4104,Priya,Sharma,33.7,59.3
STU_4105,Rohit,Verma,17.1,74.2
STU_4106,Deepak,Chouksey,31.3,54.2
STU_4107,Deepak,Patel,10.7,48.6
STU_4108,Karan,Sharma,21.4,62.4
STU_4109,Rahul,Kumar,5.7,84.4
STU_4110,Rahul,Mishra,27.9,95.0
STU_4111,Priya,Patel,22.4,67.5
STU_4112,Priya,Singh,23.8,78.6
STU_4113,Pooja,Yadav,6.6,46.2
STU_4114,Deepak,Chouksey,11.3,94.3
STU_4115,Pooja,Sharma,7.2,74.1
STU_4116,Rahul,Chouksey,13.7,86.8
STU_4117,Amit,Chouksey,23.8,87.7
STU_4118,Amit,Chouksey,22.0,55.4
STU_4119,Priya,Mishra,23.4,71.8
STU_4120,Rohit,Chouksey,21.5,97.6
STU_4121,Rahul,Singh,13.2,45.4
STU_4122,Amit,Verma,12.3,81.0
STU_4123,Rahul,Kumar,9.1,97.7
STU_4124,Sagar,Patel,30.5,58.0
STU_4125,Anjali,Singh,23.5,91.7
STU_4126,Deepak,Patel,10.6,96.0
STU_4127,Pooja,Kumar,10.3,84.8
STU_4128,Rahul,Verma,31.2,53.9
STU_4129,Anjali,Joshi,27.3,60.0
STU_4130,Sagar,Patel,24.8,42.1
STU_4131,Pooja,Patel,17.2,89.9
STU_4132,Rahul,Verma,12.9,91.0
STU_4133,Priya,Sharma,34.4,78.0
STU_4134,Anjali,Singh,28.9,61.2
STU_4135,Pooja,Sharma,14.1,44.6
STU_4136,Rahul,Sharma,30.4,85.2
STU_4137,Anjali,Sharma,27.8,83.6
STU_4138,Sagar,Chouksey,13.9,94.8
STU_4139,Rahul,Yadav,17.8,83.8
STU_4140,Rahul,Patel,10.6,89.7
STU_4141,Rahul,Sharma,8.3,84.8
STU_4142,Karan,Singh,26.7,77.8
STU_4143,Priya,Yadav,13.0,65.6
STU_4144,Sagar,Yadav,29.6,94.1
STU_4145,Pooja,Sharma,34.9,79.1
STU_4146,Karan,Mishra,7.3,63.9
STU_4147,Rohit,Sharma,19.2,45.0
STU_4148,Karan,Mishra,29.1,57.4
STU_4149,Deepak,Sharma,28.7,72.6
STU_4150,Deepak,Singh,27.8,56.5
STU_4151,Rahul,Mishra,15.5,53.3
STU_4152,Karan,Chouksey,18.6,71.6
STU_4153,Rohit,Yadav,22.8,50.2
STU_4154,Karan,Sharma,34.2,88.0
STU_4155,Priya,Yadav,14.8,69.1
STU_4156,Priya,Sharma,32.7,74.4
STU_4157,Rohit,Patel,13.1,48.8
STU_4158,Karan,Patel,34.7,59.5
STU_4159,Anjali,Gupta,25.1,64.6
STU_4160,Priya,Sharma,18.9,88.5
STU_4161,Priya,Gupta,23.4,86.2
STU_4162,Amit,Verma,13.2,53.4
STU_4163,Karan,Verma,13.2,77.0
STU_4164,Priya,Yadav,8.4,54.6
STU_4165,Sagar,Mishra,8.4,99.3
STU_4166,Karan,Sharma,15.4,97.1
STU_4167,Deepak,Kumar,27.9,73.8
STU_4168,Amit,Sharma,23.2,81.9
STU_4169,Priya,Sharma,8.1,88.1
STU_4170,Amit,Kumar,30.6,83.3
STU_4171,Deepak,Verma,23.0,82.0
STU_4172,Rohit,Gupta,33.8,97.5
STU_4173,Rohit,Yadav,25.1,75.8
STU_4174,Karan,Verma,10.3,78.2
STU_4175,Deepak,Kumar,19.2,91.0
STU_4176,Neha,Sharma,24.5,80.2
STU_4177,Neha,Verma,5.8,84.0
STU_4178,Karan,Singh,5.4,54.1
